no,product_name,product_price,shop_location,shop_name,shop_rating,products_sold,product_url
11,RESMI Poco C65 6/128 8/256 Helio G85 Garansi Resmi Xiaomi 128GB 256GB,"Rp1,49jt - Rp2,15jt",Jakarta Pusat,Onestop Ponsel,4.9,500+ terjual,https://www.tokopedia.com/onestop-ponsel/resmi-poco-c65-6-128-8-256-helio-g85-garansi-resmi-xiaomi-128gb-256gb-c65-6-128-promo-non-bonus-2516b?extParam=cmp%3D1%26ivf%3Dfalse%26src%3Dsearch
12,OPPO Reno 11F 5G 8/256 GB Garansi Resmi Reno 11 F 8 GB 256 GB Not 10,"Rp3,88jt - Rp5,29jt",Jakarta Pusat,Distributor Ponsel,4.8,250+ terjual,https://www.tokopedia.com/distriponsel/oppo-reno-11f-5g-8-256-gb-garansi-resmi-reno-11-f-8-gb-256-gb-not-10-8-256-promo-non-bundle-71fae?extParam=cmp%3D1%26ivf%3Dtrue%26src%3Dsearch
13,iPhone 14 Garansi Resmi,Rp11.689.000,Jakarta Barat,igoods gadget,5.0,750+ terjual,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEH_r7H_jRHpnpbm-xgVY789CBUsthbm-Orfua9fBjUstiHmUDUSz2Q31i6sJRH_yOoAeRH_eDUMoFyaUEH_1FHmFircYpq9z2Qfdi6syDUMVDgaUEUSo7QuYDHOYDHBYDHZUDUMNOQ3-BrBY5gBYxgIHi6sUObm-XP3Oig9-wy3zp9R-BrZUEHs1DUMoxPVY2gIHi6BDfoZFaomFpHA1O9ZFiQBYsy3Njq3zxPcuwy3zpUsthH_yDUMVi9RzBrRei6i-6UiFircYpPVYxQcri6i-srcowrfx5rVYOQSJibm-fg9-pq3YXUstiPsUibm-xgVYpyfYagZUEo_Jhbs1FosepHs1FHAjOHsJ7bm-pHOYDQfri6i-B812kgJxGgBBXZSgjH7NDZ325q1O2oIxo8jjO_OzSH7NJu9BvuVJ7_Bzgq1hAZM2jZJ2Myp-3qcoW_MY-qMY2_9j7P7OJypVoucrp_Ozgo1Y1Z_CvzJu2_JoGrB2yQAoiH7203Ao6qMUpZMh-qMY2_1o-r7BWo9giQ1NDZ325q1NkqpCoHjBN_1zsPVBWu_zg1pnF_OzgHJh9z_-ou7u7_1zqq7OE__uqzczk_3O6Q1B2PfBiH72F3s-DPuKa1MhszsBF3jo-ojBke3BHe72fyfODQMV9o3gsZJ2f3jx3qMzc69Cqe7jfZ32Cq1hAZSgsQ3hXyurOgMHaqIgszsBF3jo-ojBke3BHe72dgVP383u36_CgufzEZ325q3-JZMgoqBUdgjPR83-I6_oMZIxp_uPdPMep8AxsHO-7gjxdr77h6I2ozV1hgjxdqBB2Z9o-QjNkysoGQVKaZSBiHfzE3Bo-ojBke3BHe72E3_UN8u23692qu7gN3_-Sq1Y2Z_CoqjuO_OzVHJYJgpuvzcWd_Ozu81O133BM1_7YUiFiyfhOrRzBrBY2gVYfHiUEHs1h6_jDUMoxPcuSQR-N9RoOgfPBrRzwy9z7rMBiP9zBUs2QUsU7UiFiHpnOomUDUsHFo_1ibmUpHArpUiFiHpnO6mUDUs1p6AUi9ZFirI-2yfuwyMBjUstho_nFbm-SQfVD9fBjUstabm-Mq3NxQVYag3hay3N09fVjrfo5rM1i6syF6ZdOosrdosypo_JN6_yDUSVOg9-N9R-BQI-xQMWwrfo5rM1i6snXHsKNHAHf6AU7H_r7HpUpoI7?pub_id=0&page=1&management_type=1&dv=desktop&src=search&is_search=1&r=https%3A%2F%2Fwww.tokopedia.com%2Figoodsgadget%2Fiphone-14-garansi-resmi-promo-128gb-midnight%3FextParam%3Dcmp%253D1%2526ivf%253Dfalse%26src%3Dtopads&pub_unit=0&keywords=handphone&pub_domain=0&t=desktop&ob=23
14,iBox | iPhone XS XR X Original 512GB 256GB 128GB 64GB Second Fullset,Rp2.810.000,Tangerang Selatan,maxsense store,4.8,100+ terjual,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEH_j7opKfHpJpbm-xgVY789CBUsthbm-Orfua9fBjUstiHmUDUSz2Q31i6sJRH_yOoAeRH_eDUMoFyaUEH_JFHmFircYpq9z2Qfdi6srDUMVDgaUEUSo7QuYDHOYDHBYDHZUDUMNOQ3-BrBY5gBYxgIHi6sUObm-XP3Oig9-wy3zp9R-BrZUEHs1DUMoxPVY2gIHi6BDfoZFaomFpHA1O9ZFiQBYsy3Njq3zxPcuwy3zpUsthH_yDUMVi9RzBrRei6i-6UiFircYpPVYxQcri6i-srcowrfx5rVYOQSJibm-fg9-pq3YXUstiPsUibm-xgVYpyfYagZUEoAjRbsna6_rdop1Ros1Oo_1DUSHp9fh5gaUEUMuNZM2jZJ2M33NGPMep_Mh-qMY2_1o-r7BW_sCsQABE3BPc8ujagfBvq1BE_c2o8JNk_9B6qBuE_1zg8JOkZ_C617BpZ3O7QcuygIgsQu-Myp-6PMoWu3Bvq1BRZ3BRq3-W69ugHBu2_fB-HjY1192gqjBR_Sjhqu21qcxHuVJO_M2zPVB139xg1pCR_MOz8jOEQcW6HjON3_-gq1hAZSgsQ3hXyurOgB2IuSPyHMh0Z325q1OAZ9o-Q_BNyuPjrc-D69PsQ_B0gVP6HVKaQcW-qMY2_1o-r7BW69BxufzFyMFN8MVI69PyHMh0Z325q1OAZ9o-Qjyh3BxGouKp1MxqH7O2_fBGr7OD6IB6ZIKdyjzGrfUpgAxMzRPdyjrNHfgU8I2jzpJdgjPR8BxE_9P6uVydgjP6q1B2PfBsHjNfyfO3gBBXZSgjH7NDZ325q1OAZ9o-QjNkysoGQVKp_Mhg3J2ky1o-ojBk19Pv1peO_S2ooJNk_9Po8jjF_7z0H7BXHA7ibm-sQIupPcua9fBj9RyaUstp6AHFomFiyfV7g3P5rSBwrRuSgfupPVYxPIzaq3-OPc1i6BDiHseibmUpHA17UiFiHpnOoZUDUsHFopHibmUpHA1dUiFio_HdHi-Pbm-FrMBsguYiq3ei6sJhHAnDUMP5y3hwq3ei6sUDUMg2QMVD9R-BQI-xQMWwy3zpyfYagZUEosnRbsUpos1dH_efo_jf6AKDUSVOg9-N9R-BQI-xQMWwrfo5rM1i6snXoAKaoAHO6ArOopnpH_KhH_zY?pub_id=0&page=1&src=search&pub_domain=0&t=desktop&ob=23&r=https%3A%2F%2Fwww.tokopedia.com%2Fmaxsense%2Fibox-iphone-xs-xr-x-original-512gb-256gb-128gb-64gb-second-fullset-non-face-id-x-64gb-d6cab%3FextParam%3Divf%253Dtrue%26src%3Dtopads&management_type=1&pub_unit=0&is_search=1&dv=desktop&keywords=handphone
15,Samsung Galaxy A35 5G 8/256GB,Rp4.999.000,Jakarta Utara,Samsung Official Store,5.0,1rb+ terjual,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEHsJRHAjd6AUFbm-xgVY789CBUsthbm-Orfua9fBjUstiHmUDUSz2Q31i6sJRH_yOoAeRH_eDUMoFyaUEop1Fbm-FQRo2PcB5QiUE6mFiy3hSUstirRzW9fFp9fFa9fFhUiFiQSuWyMua9fYM9fVjraUEHs1DUMNOQ3-BrBYxgIowrMuhUstaoZFiyfV79fBjraUE3pyObAU7bAHFo_zPbm-X9foxQMz2gcV7guYxgIHi6sJhoiFiy3-wPcupPmUEUjdibm-FQRo79fVDgaUEUMoFyOYpqcYF9RuXrZUDUSgBrSo2Qfdi6i-fHiUDUMVj9RosQR-BUst7op1XoA1f6ArNHAjaoprNomFirpowQcYSUstig9BGqMzUZMggQj2fgAo6QJBkQfBo1pzN_7zsH1N1__-6zcPR_M2SHjNkqp--q9P23_oZ8uKp_Mhg3J2ky1o-ojBk39uozJuE_M2CH1NJ19BoucHa_7zsq1hAZS-q3cFpysoGqOKp_M2iH72DZ325q1OAZ9o-Q_ufyMO6QJBkQfB6qMDF__--81OJyRzgQu173uHFHJY13_CHu71a_uPVPJOJ3MWo8j7O3jzjqjOW_MO-q9P2ysoGrVtaQIuyHB-Dy7yNrV2AZ_g-qjV2_JoGPMoWQcNxupuMy7xGPB2UuM2jzsBF3jo-ojBke3BHe72fyfODQMV9o3gsHMxfy7yNrV2AZ_g-qjV2_JoG8cz9uSBBusjF3uPj8jBkQfBizJ2M_32Z6cgIPRBizpjpgjxdr7O98IgjHRKdypoZPcgU8IooH_xE_1zuHcgU8c2gq1BpZ3N6qMUpZMhyHj2Nysoj8B2_Z_g-qjV2_JoG8Bja69BqusBE3BPc8ujagfBvq1BE_Oz-P1O1ypu6zcDO_M20oJN1Z_Vv17tNUiFiyfhOrRzBrBY2gVYfHiUEHpJf6_yDUMoxPcuSQR-N9RoOgfPBrRzwy9z7rMBiP9zBUs2QUsU7UiFiHpnOomUDUsHFo_1ibmUpHArpUiFiHpnO6mUDUs1p6AUi9ZFirI-2yfuwyMBjUstRo_nDUMP5y3hwq3ei6sUDUMg2QMVD9R-BQI-xQMWwy3zpyfYagZUEo_jabsrhHAKh6AjNHAUFomFir9uBrSBwrMuDrMVXqOYpyfYagZUEHmdfoArFoAHN6AUpoAjh6_gY?is_search=1&pub_unit=0&pub_domain=0&dv=desktop&page=1&t=desktop&r=https%3A%2F%2Fwww.tokopedia.com%2Fsamsung%2Fsamsung-galaxy-a35-5g-8-256gb-navy-89ef5%3FextParam%3Divf%253Dfalse%26src%3Dtopads&pub_id=0&src=search&management_type=1&keywords=handphone&ob=23
16,Vivo V29 5G NFC 12/512GB 8/256GB 80W Fastcharge Garansi Resmi Not V27,Rp4.737.000,Jakarta Pusat,Onestop Ponsel,4.9,500+ terjual,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEHsnFosKpo_HRbm-xgVY789CBUsthbm-Orfua9fBjUstiHmUDUSz2Q31i6sJRH_yOoAeRH_eDUMoFyaUEosnFbm-FQRo2PcB5QiUE6ZFiy3hSUstirRzW9fFp9fFa9fFhUiFiQSuWyMua9fYM9fVjraUEHs1DUMNOQ3-BrBYxgIowrMuhUstaoZFiyfV79fBjraUE3pyObAU7bAHFo_zPbm-X9foxQMz2gcV7guYxgIHi6sJhoiFiy3-wPcupPmUEUjdibm-FQRo79fVDgaUEUMoFyOYpqcYF9RuXrZUDUSgBrSo2Qfdi6i-fHiUDUMVj9RosQR-BUst7o_jXosyFoAUfoAHaoAyhomFirpowQcYSUstig9BGqMzUZMggQj2fgAo6QJBkQfBoe7BpZ3O6HcoD692qu7gN3_-Sq1Y2Z9xoepeO_1z0P7Y1e_uozcWR_OzCo1OJgfBHe72a3BxDHfUpZMWyH7NkysoGQJBkQfBoe7BpZ37OPM-W_Mh-qMY2_M20HJ7aZ9Bozco733OuoVB_HACvuVjF_VPVHjO9z9zozV20_92oou2Jgc2oQ1NWZ3BRq3UpZSCqHMhO3A-ZQcoc69Cqe7jfZ32Cq1hAZSgsQ3hXyurOgMoUZSgqZVgkgJyNrV2AZ_g-qjV2_JoGPMoWQcNxupuMyp-tPMoc69Cqe7jfZ32Cq1hAZSxjuOgNguyNHVB9gI2-qMY2yjzGgjOk1sxMzRPNyjrNHfgU8IoouRxfgAod6cHp1SzMZIxp__Jd8jOJu_CMZIxk33B-r7BX_M2iH72D3A-G83UpgI2q17jfZ32Cq1hAZS2gHsBN3ByN8B29zSBgHMP2_fB-8jNEqRuouVJO_7zo81N1e9xozJ77_joG6ZUDUMoDP9o7g9-wq3zwPsUi6sJpHAeRbm-sy9zBgfYa8uYpP3PSg9o79fV7PI-2ySu7gZUE3aUaomUDUsHFo_eibmUpHA1OUiFiHpnRHaUDUsHFo_KibmUOHpKaUB7DUMPaQRuF9Ro7rMV7g3PNUs2QHZFa9ZFirI-2yfuwyMBjUstfHAnDUMP5y3hwq3ei6sUDUMg2QMVD9R-BQI-xQMWwy3zpyfYagZUEo_jFbseOHAJdHArNoAUFo_rDUSVOg9-N9R-BQI-xQMWwrfo5rM1i6snX6AndoA1h6_jposj76AUp6I7?keywords=handphone&ob=23&pub_domain=0&dv=desktop&is_search=1&page=1&r=https%3A%2F%2Fwww.tokopedia.com%2Fonestop-ponsel%2Fvivo-v29-5g-nfc-12-512gb-8-256gb-80w-fastcharge-garansi-resmi-not-v27-v29-8-256-promo-non-bundle-26228%3FextParam%3Dcmp%253D1%2526ivf%253Dfalse%26src%3Dtopads&management_type=1&t=desktop&pub_unit=0&pub_id=0&src=search
17,Realme Note 50 4/64GB Garansi Resmi - not c51,Rp1.110.000,Jakarta Pusat,Indotechstore,4.9,1rb+ terjual,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEHsJO6AJfo_jNbm-xgVY789CBUsthbm-Orfua9fBjUstiHmUDUSz2Q31i6sJRH_yOoAeRH_eDUMoFyaUEosnFbm-FQRo2PcB5QiUEH_nDUMVDgaUEUSo7QuYDHOYDHBYDHZUDUMNOQ3-BrBY5gBYxgIHi6sUObm-XP3Oig9-wy3zp9R-BrZUEHs1DUMoxPVY2gIHi6BDfoZFaomFpHA179ZFiQBYsy3Njq3zxPcuwy3zpUsthH_yDUMVi9RzBrRei6i-6UiFircYpPVYxQcri6i-srcowrfx5rVYOQSJibm-fg9-pq3YXUstiPsUibm-xgVYpyfYagZUEoAr7bseNose7o_UOHAefHpHObm-pHOYDQfri6i-B812kgJxGgBBXZSgjH7NDZ325q1OAZ9o-Q1dFyfFN8B29zSBgHMP2_fB-HJhkqp-6uVud_S2-HJO1__ovuJOd_1zuq1hAZS-q3cFpysoGqOKp_M2iH72DZ325q1OAZ9o-Q_ufyMO6QJBkQfB6qMDF__--81OJyRzgQu173uHFHJY13_CHu71a_uPVPJOJ3MWo8j7O3jzjqjOW_MO-q9P2ysoGrVtaQIuyHB-Dy7yNrV2AZ_g-qjV2_JoGPMoWQcNxupuMy7xGPB2UuM2jzsBF3jo-ojBke3BHe72fyfODQMV9o3gsHMxfy7yNrV2AZ_g-qjV2_JoG8cz9uSBBusjF3uPj8jBkQfBizJ2M_32Z6cgIPRBizpjpgjxdr7O98IgjHRKdypoZPcgU8IooH_xE_1zuHcgU8c2gq1BpZ3N6qMUpZMhyHj2Nysoj8B2_Z_g-qjV2_JoG8Bja69BqusBE3BPc8ujagfBvq1BE_OzVP1OEgpooqMr7_1zso1YJqpu68Bu2gBJYvZUDUMoDP9o7g9-wq3zwPsUi6sJdHprFbm-sy9zBgfYa8uYpP3PSg9o79fV7PI-2ySu7gZUE3aUaomUDUsHFo_eibmUpHA1OUiFiHpnRHaUDUsHFo_KibmUOHpKaUB7DUMPaQRuF9Ro7rMV7g3PNUs2QHZFa9ZFirI-2yfuwyMBjUstfHAnDUMP5y3hwq3ei6sUDUMg2QMVD9R-BQI-xQMWwy3zpyfYagZUEo_KfbseNHAnposjO6_r76_eDUSVOg9-N9R-BQI-xQMWwrfo5rM1i6snXosefop1p6_jhopHpoprhoR7?r=https%3A%2F%2Fwww.tokopedia.com%2Findotechstore%2Frealme-note-50-4-64gb-garansi-resmi-not-c51-3-64gb-promo-fdd5e%3FextParam%3Dcmp%253D1%2526ivf%253Dtrue%26src%3Dtopads&ob=23&is_search=1&t=desktop&dv=desktop&pub_unit=0&pub_id=0&page=1&src=search&management_type=1&keywords=handphone&pub_domain=0
18,XIAOMI REDMI 13C 6/128 GB | 8/256 GB GARANSI RESMI,"Rp1,44jt - Rp1,75jt",Jakarta Pusat,Q-Store Pedia,5.0,500+ terjual,https://www.tokopedia.com/q-storepedia/xiaomi-redmi-13c-6-128-gb-8-256-gb-garansi-resmi-black-6-128gb-promo-68d38?extParam=cmp%3D1%26ivf%3Dtrue%26src%3Dsearch
19,Xiaomi Redmi 13C 4/128 GB 6/128 GB 8/256 GB Garansi Resmi,"Rp1,49jt - Rp1,77jt",Jakarta Pusat,OKESHOP,5.0,500+ terjual,https://www.tokopedia.com/okeshop/xiaomi-redmi-13c-4-128-gb-6-128-gb-8-256-gb-garansi-resmi-promo-8-256gb-b4fac?extParam=cmp%3D1%26ivf%3Dfalse%26src%3Dsearch
20,Apple iPhone 13 Garansi Resmi - 128GB 256GB 512GB,"Rp9,74jt - Rp14,1jt",Jakarta Pusat,iSmile Official Store,5.0,3rb+ terjual,https://www.tokopedia.com/ismileofficial/apple-iphone-13-garansi-resmi-128gb-256gb-512gb-promo-128-gb-midnight-black-edd7a?extParam=cmp%3D1%26ivf%3Dtrue%26src%3Dsearch
21,Samsung Galaxy A55 5G ( 8/128 8/256 12/256) Garansi Resmi Sein New,"Rp5,48jt - Rp7,49jt",Jakarta Selatan,Ini Toko Budi,4.9,1rb+ terjual,https://www.tokopedia.com/initokobudi/samsung-galaxy-a55-5g-8-128-8-256-12-256-garansi-resmi-sein-new-8-256-blue-promofs-c4d00?extParam=cmp%3D1%26ivf%3Dfalse%26src%3Dsearch
22,Apple iPhone 13 128GB | 256GB | 512GB - Garansi Resmi iBox Apple Indo,"Rp9,79jt - Rp12,2jt",Jakarta Utara,Universe Store,5.0,5rb+ terjual,https://www.tokopedia.com/universestore/apple-iphone-13-128gb-256gb-512gb-garansi-resmi-ibox-apple-indo-midnight-128gb?extParam=cmp%3D1%26ivf%3Dfalse%26src%3Dsearch
23,Vivo V30 5G NFC 12/512GB 8/256GB Garansi Resmi Indonesia,"Rp4,93jt - Rp6,33jt",Jakarta Pusat,Onestop Ponsel,4.9,250+ terjual,https://www.tokopedia.com/onestop-ponsel/vivo-v30-5g-nfc-12-512gb-8-256gb-garansi-resmi-indonesia-8-256-promo-non-bonus-fd1c2?extParam=cmp%3D1%26ivf%3Dfalse%26src%3Dsearch
24,Samsung Galaxy A55 5G 12/256GB,Rp6.899.000,Jakarta Utara,Samsung Official Store,4.9,500+ terjual,https://www.tokopedia.com/samsung/samsung-galaxy-a55-5g-12-256gb-navy-621b2?extParam=ivf%3Dfalse%26src%3Dsearch
25,(RESMI) iPhone 11 64GB 128GB Garansi Indo 1 Tahun 64 128 GB,"Rp6,05jt - Rp7,59jt",Jakarta Pusat,Putra Group,5.0,4rb+ terjual,https://www.tokopedia.com/putragroup/resmi-iphone-11-64gb-128gb-garansi-indo-1-tahun-64-128-gb-64gb-black-promo-f27ca?extParam=cmp%3D1%26ivf%3Dfalse%26src%3Dsearch
26,Samsung Galaxy A35 5G (8/128 8/256) Garansi Resmi Sein New,"Rp4,54jt - Rp5,49jt",Jakarta Selatan,Ini Toko Budi,4.9,750+ terjual,https://www.tokopedia.com/initokobudi/samsung-galaxy-a35-5g-8-128-8-256-garansi-resmi-sein-new-8-256-navy-promofs-7cce5?extParam=cmp%3D1%26ivf%3Dfalse%26src%3Dsearch
27,Realme Note 50 4/64 GB Garansi Resmi Note 50 Not C51 C53 C55 C67,"Rp1,12jt - Rp1,89jt",Jakarta Pusat,Distributor Ponsel,5.0,750+ terjual,https://www.tokopedia.com/distriponsel/realme-note-50-4-64-gb-garansi-resmi-note-50-not-c51-c53-c55-c67-n50-3-64-promo-non-bundle-d5b57?extParam=cmp%3D1%26ivf%3Dtrue%26src%3Dsearch
28,Xiaomi 13 Pro 5G Second Original Xiaomi 13 Bekas Mulus Fullset,Rp7.450.000,Jakarta Utara,LINDA818SHOP,5.0,4 terjual,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEHsUFopJFosnabm-xgVY789CBUsthbm-Orfua9fBjUstiHmUDUSz2Q31i6sJRH_yOoAeRH_eDUMoFyaUE6_1Fbm-FQRo2PcB5QiUEH_JDUMVDgaUEUSo7QuYDHOYDHBYDHZUDUMNOQ3-BrBY5gBYxgIHi6sUObm-XP3Oig9-wy3zp9R-BrZUEHs1DUMoxPVY2gIHi6BDfoZFaomFpHA179ZFiQBYsy3Njq3zxPcuwy3zpUsthH_yDUMVi9RzBrRei6i-6UiFircYpPVYxQcri6i-srcowrfx5rVYOQSJibm-fg9-pq3YXUstiPsUibm-xgVYpyfYagZUEoAyRbsrRHA1aos1N6AHRHsJfbm-pHOYDQfri6i-B812kgJxGgBBXZSgjH7NDZ325q1O_oI26uJuE_BzV8jN1z926uJuE_BzV8jB2PfBgHO-N3Ao6QVByZM2xe7jfZ32zP1OJgp-6uJ77_jzg8JN1__z6zVBNZ3BRq3JausujHsBN3jyN8Bja69Bq17jfZ32Cq1hAZSuiHsuk3Bo-ojBk3_u6zJN2_32CH7h9ZMhvz7u7_jz0HjNAH3x6qjgt_VzCHB2J_92vuOJp392GqB22Z9o-Q_BNyuPjrc-D63Wq3J-MyuPzq1Y2Z9P-q9P2ysoGrVtaQIuyH7-Nys-ZHujp1MgxuOV2_fB-P7B2PfBiH72F3s-DPuKp_MYiH7-MyuPzq1Y2Z9P-q9P2yOx3QcoXQcgjz7gXyRB-ojBWPRBy8jjFgjxdr7OW8IgjHRKdyjzcrfUpgAxMZJdFyBxd6c-J_Mgo8jJh_jxd6VjaZ3BHe72E3_UN8u2363BsQ_jpyp-uq1Y2Z9P-q9P2yp-6PMoWuMgsHBgtyfO6Q7BkQfBo8Mrh_c2S8jY119BvucoE_OzSoJY1u3BM1_7YUiFiyfhOrRzBrBY2gVYfHiUEoAKF6AHDUMoxPcuSQR-N9RoOgfPBrRzwy9z7rMBiP9zBUs2QUsU7UiFiHpnOomUDUsHFo_1ibmUpHArpUiFiHpnO6mUDUs1p6AUi9ZFirI-2yfuwyMBjUstNo_nDUMP5y3hwq3ei6sUDUMg2QMVD9R-BQI-xQMWwy3zpyfYagZUEo_KpbsnFo_1poA1RopnNHAjDUSVOg9-N9R-BQI-xQMWwrfo5rM1i6snXo_jNoAjdH_HdHpeF6AnRo97?t=desktop&pub_domain=0&dv=desktop&r=https%3A%2F%2Fwww.tokopedia.com%2Flinda818%2Fxiaomi-13-pro-5g-second-original-xiaomi-13-bekas-mulus-fullset-mi13-8-256gb-hitam-e4cb7%3FextParam%3Divf%253Dtrue%26src%3Dtopads&src=search&ob=23&is_search=1&pub_id=0&keywords=handphone&pub_unit=0&management_type=1&page=1
29,iPhone 14 Plus Garansi Resmi,Rp12.610.000,Jakarta Barat,igoods gadget,5.0,250+ terjual,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEH_r7H_jRHpnabm-xgVY789CBUsthbm-Orfua9fBjUstiHmUDUSz2Q31i6sJRH_yOoAeRH_eDUMoFyaUEH_1FHmFircYpq9z2Qfdi6sJabm-xQcri6i-pPcOwQAowQA-wQAJibm-XP3Oig9-wQfgwy3zpUstaoZFiQSuWyMua9fVjrOYag9Ji6sUObm-sy9zwq3zpUs2Qos1DHseDHpnOou7DUMNwyfVXgcBjy9zB9fVjraUEH_Jfbm-xyBY7g9o7Usti_iUDUSC5rRzwy3hSUstiyRCs9RotQRCwP3NhUiFiPMuarfB5QiUEUSyaUiFiy3zwrfo5rM1i6seNoid7osJhoAJFosnOopJfbm-pHOYDQfri6i-B812kgJxGgBBXZSgjH7NDZ325q1O2oI26zJ7p_Bo-r7BW_sCsQABE3BPc8ujagfBvq1BE_c2-8JN1qRB6qBJO_92VP7YJyRBv17BpZ3O7QcuygIgsQu-Myp-6PMoWu3Bvq1BRZ3BRq3-W69ugHBu2_fB-HjY1192gqjBR_Sjhqu21qcxHuVJO_M2zPVB139xg1pCR_MOz8jOEQcW6HjON3_-gq1hAZSgsQ3hXyurOgB2IuSPyHMh0Z325q1OAZ9o-Q_BNyuPjrc-D69PsQ_B0gVP6HVKaQcW-qMY2_1o-r7BW69BxufzFyMFN8MVI69PyHMh0Z325q1OAZ9o-Qjyh3BxGouKp1MxqH7O2_fBGr7OD6IB6ZIKdyjzGrfUpgAxMzRPdyjrNHfgU8I2jzpJdgjPR8BxE_9P6uVydgjP6q1B2PfBsHjNfyfO3gBBXZSgjH7NDZ325q1OAZ9o-QjNkysoGQVKp_Mhg3J2ky1o-ojBk19Pv1peh_1zzoJO139B68MHp_S2so1BXHA7ibm-sQIupPcua9fBj9RyaUstao_JN6ZFiyfV7g3P5rSBwrRuSgfupPVYxPIzaq3-OPc1i6BDiHseibmUpHA17UiFiHpnOoZUDUsHFopHibmUpHA1dUiFio_HdHi-Pbm-FrMBsguYiq3ei6sJOHAnDUMP5y3hwq3ei6sUDUMg2QMVD9R-BQI-xQMWwy3zpyfYagZUEo_KabsjfHpHRH_1F6_UaHAHDUSVOg9-N9R-BQI-xQMWwrfo5rM1i6snXHsHFopjaHsJN6AnaHpUFoAoY?t=desktop&r=https%3A%2F%2Fwww.tokopedia.com%2Figoodsgadget%2Fiphone-14-plus-garansi-resmi-promo-128gb-yellow%3FextParam%3Dcmp%253D1%2526ivf%253Dfalse%26src%3Dtopads&pub_domain=0&keywords=handphone&src=search&is_search=1&page=1&management_type=1&ob=23&pub_id=0&dv=desktop&pub_unit=0
30,Infinix Note 40 Pro 5G [8/256 GB] Garansi Resmi Infinix Indonesia,Rp3.492.000,Jakarta Barat,duniagadgetku,5.0,250+ terjual,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEHsJd6AjF6_rNbm-xgVY789CBUsthbm-Orfua9fBjUstiHmUDUSz2Q31i6sJRH_yOoAeRH_eDUMoFyaUEosnFbm-FQRo2PcB5QiUEH_HDUMVDgaUEUSo7QuYDHOYDHBYDHZUDUMNOQ3-BrBY5gBYxgIHi6sUObm-XP3Oig9-wy3zp9R-BrZUEHs1DUMoxPVY2gIHi6BDfoZFaomFpHA179ZFiQBYsy3Njq3zxPcuwy3zpUsthH_yDUMVi9RzBrRei6i-6UiFircYpPVYxQcri6i-srcowrfx5rVYOQSJibm-fg9-pq3YXUstiPsUibm-xgVYpyfYagZUEoAKFbseRosndosKRHsHaHpjObm-pHOYDQfri6i-B812kgJxGgBBXZSgjH7NDZ325q1O_oA-68jjF_S2ooJNkypVvuV17_uzSoJB2PfBgHO-N3Ao6QVByZM2xe7jfZ32gP1Ok39xouJjp_Bz0HjNJ__uouVj7Z3BRq3JausujHsBN3jyN8Bja69Bq17jfZ32Cq1hAZSuiHsuk3Bo-ojBk3_u6zJN2_32CH7h9ZMhvz7u7_jz0HjNAH3x6qjgt_VzCHB2J_92vuOJp392GqB22Z9o-Q_BNyuPjrc-D63Wq3J-MyuPzq1Y2Z9P-q9P2ysoGrVtaQIuyH7-Nys-ZHujp1MgxuOV2_fB-P7B2PfBiH72F3s-DPuKp_MYiH7-MyuPzq1Y2Z9P-q9P2yOx3QcoXQcgjz7gXyRB-ojBWPRBy8jjFgjxdr7OW8IgjHRKdyjzcrfUpgAxMZJdFyBxd6c-J_Mgo8jJh_jxd6VjaZ3BHe72E3_UN8u2363BsQ_jpyp-uq1Y2Z9P-q9P2yp-6PMoWuMgsHBgtyfO6Q7BkQfBo8MDa_c2o8JY1u_zouV1F_OzVP7NJ1_C-QsnYUiFiyfhOrRzBrBY2gVYfHiUEHs1fH_eDUMoxPcuSQR-N9RoOgfPBrRzwy9z7rMBiP9zBUs2QUsU7UiFiHpnOomUDUsHFo_1ibmUpHArpUiFiHpnO6mUDUs1p6AUi9ZFirI-2yfuwyMBjUstfHAnDUMP5y3hwq3ei6sUDUMg2QMVD9R-BQI-xQMWwy3zpyfYagZUEo_rdbsya6_yNHsrF6AnRopKDUSVOg9-N9R-BQI-xQMWwrfo5rM1i6snXo_eF6_ef6AyRH_jR6AUOoI7?src=search&pub_id=0&management_type=1&t=desktop&dv=desktop&pub_domain=0&keywords=handphone&pub_unit=0&page=1&r=https%3A%2F%2Fwww.tokopedia.com%2Fduniagadgetku%2Finfinix-note-40-pro-5g-8-256-gb-garansi-resmi-infinix-indonesia-8-256-promo-60525%3FextParam%3Dcmp%253D1%2526ivf%253Dtrue%26src%3Dtopads&is_search=1&ob=23
